method,nominal_hz,time_rel_s,time_s,x_m,y_m
method2,5.0,39.9,508.7317,-1.158394376858085,1.2542849085993555
method2,5.0,40.0,508.8317,-1.1569055917592,1.24922172512521
method2,5.0,40.1,508.93170000000003,-1.1553963780582,1.2441639674402396
method2,5.0,40.2,509.0317,-1.1538871643571997,1.2391062097552694
method2,5.0,40.3,509.1317,-1.1523575416427598,1.2340539602861593
method2,5.0,40.4,509.2317,-1.1508279189283197,1.2290017108170488
method2,5.0,40.5,509.3317,-1.1492779071216996,1.2239550519205535
method2,5.0,40.6,509.43170000000003,-1.1477278953150793,1.2189083930240583
method2,5.0,40.7,509.5317,-1.1461575146698948,1.2138674069856894
method2,5.0,40.8,509.6317,-1.1445871340247102,1.2088264209473207
method2,5.0,40.9,509.7317,-1.1429964051266552,1.2037911899800053
method2,5.0,41.0,509.8317,-1.1414056762286,1.19875595901269
method2,5.0,41.1,509.93170000000003,-1.1397946199952198,1.1937265652554045
method2,5.0,41.2,510.0317,-1.1381835637618398,1.1886971714981194
method2,5.0,41.3,510.1317,-1.1365522014422498,1.1836736970145894
method2,5.0,41.4,510.2317,-1.1349208391226595,1.1786502225310589
method2,5.0,41.5,510.3317,-1.1332691922972795,1.1736327493083887
method2,5.0,41.6,510.43170000000003,-1.1316175454718993,1.1686152760857182
method2,5.0,41.7,510.5317,-1.1299456360521847,1.1636038860330693
method2,5.0,41.8,510.6317,-1.1282737266324703,1.1585924959804206
method2,5.0,41.9,510.7317,-1.126581576860635,1.1535872709276604
method2,5.0,42.0,510.8317,-1.1248894270888,1.1485820458749
method2,5.0,42.1,510.93170000000003,-1.1231770595375248,1.1435830675712846
method2,5.0,42.2,511.0317,-1.1214646919862499,1.1385840892676693
method2,5.0,42.3,511.1317,-1.1197321295583997,1.1335914393805042
method2,5.0,42.4,511.2317,-1.1179995671305496,1.128598789493339
method2,5.0,42.5,511.3317,-1.1162468330588895,1.1236125496066336
method2,5.0,42.6,511.43170000000003,-1.1144940989872294,1.1186263097199283
method2,5.0,42.7,511.5317,-1.1127212168340948,1.1136465613330693
method2,5.0,42.8,511.6317,-1.1109483346809603,1.1086668129462107
method2,5.0,42.9,511.7317,-1.1091553283379851,1.1036936374726454
method2,5.0,43.0,511.8317,-1.10736232199501,1.09872046199908
method2,5.0,43.1,511.93170000000003,-1.1055492156827897,1.0937539407649597
method2,5.0,43.2,512.0317,-1.1037361093705698,1.0887874195308394
method2,5.0,43.3,512.1317,-1.1019029276383703,1.0838276337737058
method2,5.0,43.4,512.2317,-1.1000697459061706,1.0788678480165719
method2,5.0,43.5,512.3317,-1.09821651363157,1.0739148788840351
method2,5.0,43.6,512.4317,-1.0963632813569693,1.0689619097514982
method2,5.0,43.7,512.5317,-1.0944900237455797,1.0640158382998943
method2,5.0,43.8,512.6317,-1.0926167661341901,1.0590697668482907
method2,5.0,43.9,512.7317,-1.0907235087192795,1.054130674041359
method2,5.0,44.0,512.8317,-1.0888302513043688,1.049191581234427
method2,5.0,44.1,512.9317,-1.0869170199465643,1.0442595479420032
method2,5.0,44.2,513.0317,-1.0850037885887598,1.0393275146495793
method2,5.0,44.3,513.1317,-1.0830706094756604,1.0344026216462456
method2,5.0,44.4,513.2317,-1.0811374303625607,1.0294777286429118
method2,5.0,44.5,513.3317,-1.079184330008435,1.024560056606685
method2,5.0,44.6,513.4317,-1.0772312296543094,1.0196423845704583
method2,5.0,44.7,513.5317,-1.0752582348997048,1.0147320140814793
method2,5.0,44.8,513.6317,-1.0732852401451003,1.0098216435925007
method2,5.0,44.9,513.7317,-1.0712923781565096,1.0049186551317089
method2,5.0,45.0,513.8317,-1.0692995161679189,1.000015666670917
method2,5.0,45.1,513.9317,-1.0672868144373993,0.9951201406187197
method2,5.0,45.2,514.0317,-1.0652741127068799,0.9902246145665223
method2,5.0,45.3,514.1317,-1.0632415990516904,0.9853366312014967
method2,5.0,45.4,514.2317,-1.0612090853965006,0.9804486478364708
method2,5.0,45.5,514.3317,-1.05915678795873,0.975568287334029
method2,5.0,45.6,514.4317,-1.0571044905209592,0.9706879268315872
method2,5.0,45.7,514.5317,-1.0550324377671447,0.9658152692626873
method2,5.0,45.8,514.6317,-1.0529603850133302,0.9609426116937877
method2,5.0,45.9,514.7317,-1.0508686057340595,0.9560777370235874
method2,5.0,46.0,514.8317,-1.048776826454789,0.9512128623533872
method2,5.0,46.1,514.9317,-1.0466653497643292,0.9463558504399703
method2,5.0,46.2,515.0317,-1.0445538730738697,0.9414988385265534
method2,5.0,46.3,515.1317,-1.0424227284097602,0.9366497691195848
method2,5.0,46.4,515.2317,-1.0402915837456506,0.9318006997126158
method2,5.0,46.5,515.3317,-1.0381408008683,0.926959652452053
method2,5.0,46.6,515.4317,-1.0359900179909494,0.9221186051914904
method2,5.0,46.7,515.5317,-1.0338196269832347,0.9172856596062753
method2,5.0,46.8,515.6317,-1.0316492359755203,0.9124527140210607
method2,5.0,46.9,515.7317,-1.0294592672423695,0.9076279495278055
method2,5.0,47.0,515.8317,-1.0272692985092187,0.9028031850345503
method2,5.0,47.1,515.9317,-1.0250597827771941,0.8979866809362428
method2,5.0,47.2,516.0317,-1.0228502670451698,0.8931701768379353
method2,5.0,47.3,516.1317,-1.0206212353620552,0.8883620123226297
method2,5.0,47.4,516.2317,-1.0183922036789408,0.8835538478073237
method2,5.0,47.5,516.3317,-1.016143687413295,0.878754101946835
method2,5.0,47.6,516.4317,-1.0138951711476492,0.8739543560863463
method2,5.0,47.7,516.5317,-1.0116272019883947,0.8691631078349733
method2,5.0,47.8,516.6317,-1.0093592328291403,0.8643718595836006
method2,5.0,47.9,516.7317,-1.0070718427850995,0.8595891877767939
method2,5.0,48.0,516.8317,-1.0047844527410588,0.8548065159699874
method2,5.0,48.1,516.9317,-1.0024776741405392,0.8500324993230893
method2,5.0,48.2,517.0317,-1.0001708955400197,0.8452584826761913
method2,5.0,48.3,517.1317,-0.9978447610303418,0.8404931997831117
method2,5.0,48.4,517.2317,-0.9955186265206638,0.8357279168900317
method2,5.0,48.5,517.3317,-0.993173169067715,0.8309714462219675
method2,5.0,48.6,517.4317,-0.9908277116147661,0.8262149755539033
method2,5.0,48.7,517.5317,-0.9884629645025467,0.8214673954580568
method2,5.0,48.8,517.6317,-0.9860982173903273,0.8167198153622107
method2,5.0,48.9,517.7317,-0.983714214220475,0.8119812040604775
method2,5.0,49.0,517.8317,-0.9813302110506227,0.8072425927587443
method2,5.0,49.1,517.9317,-0.9789269857419537,0.8025130283464508
method2,5.0,49.2,518.0317,-0.9765237604332847,0.7977834639341573
method2,5.0,49.3,518.1317,-0.9741013472213084,0.7930630243787536
method2,5.0,49.4,518.2317,-0.9716789340093319,0.7883425848233496
method2,5.0,49.5,518.3317,-0.9692373674457775,0.783631347963134
method2,5.0,49.6,518.4317,-0.9667958008822232,0.7789201111029184
method2,5.0,49.7,518.5317,-0.9643351158345547,0.7742181546457628
method2,5.0,49.8,518.6317,-0.9618744307868863,0.7695161981886076
method2,5.0,49.9,518.7317,-0.9593946624378045,0.7648235997106599
method2,5.0,50.0,518.8317,-0.9569148940887225,0.7601310012327124
method2,5.0,50.1,518.9317,-0.9544160779356796,0.7554478381771353
method2,5.0,50.2,519.0317,-0.9519172617826367,0.7507646751215583
method2,5.0,50.3,519.1317,-0.9493994336373248,0.7460910247972391
method2,5.0,50.4,519.2317,-0.9468816054920128,0.7414173744729197
method2,5.0,50.5,519.3317,-0.9443448014798634,0.736753314053198
method2,5.0,50.6,519.4317,-0.9418079974677142,0.7320892536334763
method2,5.0,50.7,519.5317,-0.9392522540273872,0.7274348601548823
method2,5.0,50.8,519.6317,-0.9366965105870604,0.7227804666762887
method2,5.0,50.9,519.7317,-0.934121864469924,0.7181358170372516
method2,5.0,51.0,519.8317,-0.9315472183527875,0.7134911673982144
method2,5.0,51.1,519.9317,-0.9289537066224011,0.7088563383578164
method2,5.0,51.2,520.0317,-0.9263601948920147,0.7042215093174183
method2,5.0,51.3,520.1317,-0.9237478549235969,0.6995965774941076
method2,5.0,51.4,520.2317,-0.9211355149551789,0.6949716456707966
method2,5.0,51.5,520.3317,-0.9185043844350755,0.6903566875411284
method2,5.0,51.6,520.4317,-0.9158732539149721,0.6857417294114604
method2,5.0,51.7,520.5317,-0.9132233708401286,0.6811368213088443
method2,5.0,51.8,520.6317,-0.9105734877652853,0.6765319132062286
method2,5.0,51.9,520.7317,-0.907904890442689,0.6719371313196485
method2,5.0,52.0,520.8317,-0.9052362931200925,0.6673423494330685
method2,5.0,52.1,520.9317,-0.9025490201662401,0.6627577698058429
method2,5.0,52.2,521.0317,-0.8998617472123877,0.6581731901786173
method2,5.0,52.3,521.1317,-0.8971558375527209,0.6535988887071246
method2,5.0,52.4,521.2317,-0.894449927893054,0.6490245872356316
method2,5.0,52.5,521.3317,-0.891725420761406,0.644460639668063
method2,5.0,52.6,521.4317,-0.889000913629758,0.6398966921004944
method2,5.0,52.7,521.5317,-0.8862578485677981,0.6353431740356089
method2,5.0,52.8,521.6317,-0.8835147835058385,0.6307896559707237
method2,5.0,52.9,521.7317,-0.8807532003624899,0.62624664285658
method2,5.0,53.0,521.8317,-0.8779916172191414,0.6217036297424364
method2,5.0,53.1,521.9317,-0.875211556150023,0.6171711968751619
method2,5.0,53.2,522.0317,-0.8724314950809046,0.6126387640078873
method2,5.0,53.3,522.1317,-0.8696329965477404,0.6081169865304186
method2,5.0,53.4,522.2317,-0.866834498014576,0.6035952090529495
method2,5.0,53.5,522.3317,-0.864017602784618,0.59908416195379
method2,5.0,53.6,522.4317,-0.86120070755466,0.5945731148546305
method2,5.0,53.7,522.5317,-0.8583654567001051,0.5900728729666199
method2,5.0,53.8,522.6317,-0.8555302058455504,0.5855726310786097
method2,5.0,53.9,522.7317,-0.8526766407429344,0.581083269077666
method2,5.0,54.0,522.8317,-0.8498230756403183,0.5765939070767224
method2,5.0,54.1,522.9317,-0.846951237969932,0.5721154994806239
method2,5.0,54.2,523.0317,-0.8440794002995455,0.5676370918845254
method2,5.0,54.3,523.1317,-0.8411893320448199,0.5631697130516582
method2,5.0,54.4,523.2317,-0.838299263790094,0.5587023342187906
method2,5.0,54.5,523.3317,-0.835391007236995,0.55424605834692
method2,5.0,54.6,523.4317,-0.832482750683896,0.5497897824750494
method2,5.0,54.7,523.5317,-0.8295563484203191,0.5453446836001034
method2,5.0,54.8,523.6317,-0.8266299461567425,0.5408995847251576
method2,5.0,54.9,523.7317,-0.8236854410718824,0.5364657367199746
method2,5.0,55.0,523.8317,-0.8207409359870224,0.5320318887147915
method2,5.0,55.1,523.9317,-0.8177783712707595,0.5276093652879185
method2,5.0,55.2,524.0317,-0.8148158065544966,0.5231868418610454
method2,5.0,55.3,524.1317,-0.8118352256967619,0.5187757165554941
method2,5.0,55.4,524.2317,-0.8088546448390271,0.5143645912499426
method2,5.0,55.5,524.3317,-0.8058560916291705,0.509964937441977
method2,5.0,55.6,524.4317,-0.8028575384193138,0.5055652836340114
method2,5.0,55.7,524.5317,-0.7998410569454726,0.5011771745319363
method2,5.0,55.8,524.6317,-0.7968245754716314,0.4967890654298616
method2,5.0,55.9,524.7317,-0.7937902101200743,0.4924125740727896
method2,5.0,56.0,524.8317,-0.7907558447685172,0.4880360827157175
method2,5.0,56.1,524.9317,-0.7877036402230104,0.48367128197237347
method2,5.0,56.2,525.0317,-0.7846514356775035,0.4793064812290294
method2,5.0,56.3,525.1317,-0.7815814369186463,0.47495344379652316
method2,5.0,56.4,525.2317,-0.7785114381597891,0.47060040636401657
method2,5.0,56.5,525.3317,-0.7754236904643586,0.4662592047666405
method2,5.0,56.6,525.4317,-0.7723359427689279,0.46191800316926446
method2,5.0,56.7,525.5317,-0.7692304917092241,0.4575887097572939
method2,5.0,56.8,525.6317,-0.7661250406495205,0.45325941634532363
method2,5.0,56.9,525.7317,-0.7630019320926849,0.4489421032937976
method2,5.0,57.0,525.8317,-0.7598788235358492,0.4446247902422716
method2,5.0,57.1,525.9317,-0.7567381036432058,0.44031952954980946
method2,5.0,57.2,526.0317,-0.7535973837505625,0.4360142688573474
method2,5.0,57.3,526.1317,-0.750439098976929,0.43172113234493514
method2,5.0,57.4,526.2317,-0.7472808142032951,0.4274279958325225
method2,5.0,57.5,526.3317,-0.744105011296303,0.42314705514232
method2,5.0,57.6,526.4317,-0.7409292083893109,0.4188661144521175
method2,5.0,57.7,526.5317,-0.737735934388728,0.41459744104627694
method2,5.0,57.8,526.6317,-0.7345426603881454,0.41032876764043663
method2,5.0,57.9,526.7317,-0.7313319626251663,0.4060724327998916
method2,5.0,58.0,526.8317,-0.7281212648621871,0.4018160979593466
method2,5.0,58.1,526.9317,-0.7248931909587544,0.39757217278264445
method2,5.0,58.2,527.0317,-0.7216651170553215,0.39332824760594237
method2,5.0,58.3,527.1317,-0.718419714923407,0.3890968030080411
method2,5.0,58.4,527.2317,-0.7151743127914921,0.3848653584101395
method2,5.0,58.5,527.3317,-0.7119116306323989,0.3806464651212325
method2,5.0,58.6,527.4317,-0.7086489484733058,0.3764275718323255
method2,5.0,58.7,527.5317,-0.7053690347769616,0.3722213003966694
method2,5.0,58.8,527.6317,-0.7020891210806175,0.3680150289610136
method2,5.0,58.9,527.7317,-0.6987920246248434,0.3638214497357321
method2,5.0,59.0,527.8317,-0.6954949281690691,0.3596278705104506
method2,5.0,59.1,527.9317,-0.6921806980188758,0.355447053664382
method2,5.0,59.2,528.0317,-0.6888664678686826,0.35126623681831337
method2,5.0,59.3,528.1317,-0.6855351533755295,0.3470982523308191
method2,5.0,59.4,528.2317,-0.6822038388823762,0.3429302678433245
method2,5.0,59.5,528.3317,-0.6788554896834464,0.33877518550312746
method2,5.0,59.6,528.4317,-0.6755071404845168,0.3346201031629305
method2,5.0,59.7,528.5317,-0.6721418065019881,0.3304779925669594
method2,5.0,59.8,528.6317,-0.6687764725194595,0.3263358819709886
method2,5.0,59.9,528.7317,-0.6653942039597494,0.3222068125231936
method2,5.0,60.0,528.8317,-0.6620119354000391,0.31807774307539866
method2,5.0,60.1,528.9317,-0.6586127827530773,0.31396178398561203
method2,5.0,60.2,529.0317,-0.6552136301061156,0.3098458248958254
method2,5.0,60.3,529.1317,-0.6517976441445774,0.3057430451785876
method2,5.0,60.4,529.2317,-0.6483816581830392,0.3016402654613494
method2,5.0,60.5,529.3317,-0.6449488899615995,0.2975507339347585
method2,5.0,60.6,529.4317,-0.6415161217401598,0.29346120240816753
method2,5.0,60.7,529.5317,-0.6380666225947396,0.2893849876927394
method2,5.0,60.8,529.6317,-0.6346171234493194,0.28530877297731155
method2,5.0,60.9,529.7317,-0.6311509449963058,0.28124594349480964
method2,5.0,61.0,529.8317,-0.627684766543292,0.2771831140123077
method2,5.0,61.1,529.9317,-0.6242019606787877,0.27313373798461904
method2,5.0,61.2,530.0317,-0.6207191548142835,0.2690843619569304
method2,5.0,61.3,530.1317,-0.6172197737133189,0.26504850740490404
method2,5.0,61.4,530.2317,-0.6137203926123542,0.26101265285287745
method2,5.0,61.5,530.3317,-0.610204488728114,0.256990387595193
method2,5.0,61.6,530.4317,-0.6066885848438738,0.25296812233750854
method2,5.0,61.7,530.5317,-0.6031562109069225,0.2489595139895449
method2,5.0,61.8,530.6317,-0.5996238369699716,0.2449509056415816
method2,5.0,61.9,530.7317,-0.5960750459874518,0.24095602161426716
method2,5.0,62.0,530.8317,-0.5925262550049321,0.23696113758695272
method2,5.0,62.1,530.9317,-0.5889611002597863,0.2329800450856556
method2,5.0,62.2,531.0317,-0.5853959455146405,0.22899895258435846
method2,5.0,62.3,531.1317,-0.581814480564804,0.22503171860773608
method2,5.0,62.4,531.2317,-0.5782330156149672,0.22106448463111342
method2,5.0,62.5,531.3317,-0.5746352942925695,0.2171111759700015
method2,5.0,62.6,531.4317,-0.5710375729701717,0.2131578673088896
method2,5.0,62.7,531.5317,-0.56742364938074,0.20921855054518243
method2,5.0,62.8,531.6317,-0.5638097257913085,0.20527923378147556
method2,5.0,62.9,531.7317,-0.5601796543129393,0.20135397528699517
method2,5.0,63.0,531.8317,-0.5565495828345699,0.19742871679251478
method2,5.0,63.1,531.9317,-0.5529034181171352,0.19351758272791011
method2,5.0,63.2,532.0317,-0.5492572533997004,0.18960644866330545
method2,5.0,63.3,532.1317,-0.5455950503640106,0.18570950497692756
method2,5.0,63.4,532.2317,-0.5419328473283204,0.1818125612905494
method2,5.0,63.5,532.3317,-0.5382546611653055,0.177929873717346
method2,5.0,63.6,532.4317,-0.5345764750022907,0.1740471861441426
method2,5.0,63.7,532.5317,-0.5308823611721815,0.17017882020456196
method2,5.0,63.8,532.6317,-0.5271882473420726,0.16631045426498156
method2,5.0,63.9,532.7317,-0.5234782615735497,0.16245647526385168
method2,5.0,64.0,532.8317,-0.5197682758050269,0.1586024962627218
method2,5.0,64.1,532.9317,-0.5160424740944024,0.1547629692881704
method2,5.0,64.2,533.0317,-0.5123166723837774,0.15092344231361846
method2,5.0,64.3,533.1317,-0.5085751109941365,0.14709843223595956
method2,5.0,64.4,533.2317,-0.5048335496044951,0.14327342215830008
method2,5.0,64.5,533.3317,-0.501076285064856,0.13946299362894998
method2,5.0,64.6,533.4317,-0.4973190205252169,0.13565256509959991
method2,5.0,64.7,533.5317,-0.4935461096296844,0.13185678254999247
method2,5.0,64.8,533.6317,-0.48977319873415254,0.12806100000038553
method2,5.0,64.9,533.7317,-0.4859846985410529,0.12427992764086992
method2,5.0,65.0,533.8317,-0.48219619834795385,0.12049885528135486
method2,5.0,65.1,533.9317,-0.47839216617898694,0.11673255710013443
method2,5.0,65.2,534.0317,-0.4745881340100194,0.11296625891891347
method2,5.0,65.3,534.1317,-0.47076862744938053,0.10921479868094253
method2,5.0,65.4,534.2317,-0.46694912088874113,0.10546333844297107
method2,5.0,65.5,534.3317,-0.46311419778225704,0.10172677968889444
method2,5.0,65.6,534.4317,-0.4592792746757729,0.09799022093481785
method2,5.0,65.7,534.5317,-0.45542899313004,0.09426862697989648
method2,5.0,65.8,534.6317,-0.45157871158430757,0.09054703302497563
method2,5.0,65.9,534.7317,-0.44771312996579343,0.0868404669580079
method2,5.0,66.0,534.8317,-0.4438475483472798,0.08313390089104071
method2,5.0,66.1,534.9317,-0.4399667252814629,0.0794424255733109
method2,5.0,66.2,535.0317,-0.43608590221564547,0.07575095025558057
method2,5.0,66.3,535.1317,-0.43218989658611107,0.07207462831978002
method2,5.0,66.4,535.2317,-0.4282938909565761,0.06839830638397894
method2,5.0,66.5,535.3317,-0.4243827619041295,0.0647372002331563
method2,5.0,66.6,535.4317,-0.4204716328516829,0.061076094082333665
method2,5.0,66.7,535.5317,-0.4165454397734679,0.05743026588884118
method2,5.0,66.8,535.6317,-0.41261924669525357,0.05378443769534922
method2,5.0,66.9,535.7317,-0.4086780492438314,0.05015394939978187
method2,5.0,67.0,535.8317,-0.4047368517924097,0.04652346110421505
method2,5.0,67.1,535.9317,-0.40078070987487535,0.042908374414372626
method2,5.0,67.2,536.0317,-0.39682456795734045,0.03929328772452969
method2,5.0,67.3,536.1317,-0.39285354173440107,0.03569366411436066
method2,5.0,67.4,536.2317,-0.38888251551146114,0.032094040504191124
method2,5.0,67.5,536.3317,-0.384896665396524,0.028509941212754297
method2,5.0,67.6,536.4317,-0.3809108152815869,0.024925841921317488
method2,5.0,67.7,536.5317,-0.3769102019398549,0.021357327951751093
method2,5.0,67.8,536.6317,-0.37290958859812356,0.017788813982185205
method2,5.0,67.9,536.7317,-0.36889427294565885,0.01423594610066104
method2,5.0,68.0,536.8317,-0.36487895729319475,0.01068307821913739
method2,5.0,68.1,536.9317,-0.3608490004960109,0.00714591695384359
method2,5.0,68.2,537.0317,-0.35681904369882644,0.0036087556885492896
method2,5.0,68.3,537.1317,-0.3527745071719386,8.736132864612008e-05
method2,5.0,68.4,537.2317,-0.3487299706450502,-0.00343403303125755
method2,5.0,68.5,537.3317,-0.344670916051553,-0.006939600436652874
method2,5.0,68.6,537.4317,-0.34061186145805583,-0.010445167842048192
